[ INFO] [2013-10-09 09:06:56]  [play.Logger] -Starting E:\iquant_ext\iquantClient
[DEBUG] [2013-10-09 09:10:04]  [play.Logger] -get响应数据:：{"data":[{"id":1,"name":"菜单根节点","fpid":0},{"id":2,"name":"策略超市","fpid":1},{"id":3,"name":"策略浏览","fpid":2},{"id":4,"name":"策略订阅及评价","fpid":2},{"id":5,"name":"我的收藏，(取消) ","fpid":2},{"id":6,"name":"策略编写","fpid":2},{"id":7,"name":"策略上传","fpid":2},{"id":8,"name":"信号查看","fpid":2},{"id":9,"name":"股票池","fpid":1},{"id":10,"name":"我的收藏和评价","fpid":9},{"id":11,"name":"组合浏览","fpid":9},{"id":12,"name":"行情报价","fpid":1},{"id":13,"name":"指数","fpid":12},{"id":14,"name":"沪深股票","fpid":12},{"id":15,"name":"债券","fpid":12},{"id":16,"name":"基金","fpid":12},{"id":17,"name":"期货","fpid":12},{"id":18,"name":"外汇","fpid":12},{"id":19,"name":"f10","fpid":12},{"id":20,"name":"用户管理","fpid":1},{"id":21,"name":"用户权限管理","fpid":20},{"id":22,"name":"角色管理","fpid":20},{"id":23,"name":"策略管理","fpid":1},{"id":24,"name":"配置管理","fpid":1},{"id":25,"name":"操作日志","fpid":1},{"id":26,"name":"管理所有策略","fpid":23},{"id":27,"name":"管理个人策略","fpid":23}],"status":0}
[DEBUG] [2013-10-09 09:10:04]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/fetchFunctionInfo
[DEBUG] [2013-10-09 09:10:04]  [play.Logger] -get响应数据:：{"data":[{"text":"菜单根节点","pid":0,"id":1},{"text":"策略超市","pid":1,"id":2},{"text":"策略浏览","pid":2,"id":3},{"text":"策略订阅及评价","pid":2,"id":4},{"text":"我的收藏，(取消) ","pid":2,"id":5},{"text":"策略编写","pid":2,"id":6},{"text":"策略上传","pid":2,"id":7},{"text":"信号查看","pid":2,"id":8},{"text":"股票池","pid":1,"id":9},{"text":"我的收藏和评价","pid":9,"id":10},{"text":"组合浏览","pid":9,"id":11},{"text":"行情报价","pid":1,"id":12},{"text":"指数","pid":12,"id":13},{"text":"沪深股票","pid":12,"id":14},{"text":"债券","pid":12,"id":15},{"text":"基金","pid":12,"id":16},{"text":"期货","pid":12,"id":17},{"text":"外汇","pid":12,"id":18},{"text":"f10","pid":12,"id":19},{"text":"用户管理","pid":1,"id":20},{"text":"用户权限管理","pid":20,"id":21},{"text":"角色管理","pid":20,"id":22},{"text":"策略管理","pid":1,"id":23},{"text":"配置管理","pid":1,"id":24},{"text":"操作日志","pid":1,"id":25},{"text":"管理所有策略","pid":23,"id":26},{"text":"管理个人策略","pid":23,"id":27}],"status":0}
[DEBUG] [2013-10-09 09:10:04]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/findAllRole
[DEBUG] [2013-10-09 09:10:04]  [play.Logger] -get响应数据:：{"data":[{"id":3,"name":"大赛用户"},{"id":2,"name":"所有权限"},{"id":1,"name":"系统管理员"}],"status":0}
[DEBUG] [2013-10-09 09:10:04]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/fetchRoleBasicInfo?id=1
[DEBUG] [2013-10-09 09:10:04]  [play.Logger] -get响应数据:：{"data":{"id":1,"name":"系统管理员","desp":"超级管理员拥有所有权限"},"status":0}
[ INFO] [2013-10-09 09:10:09]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:10:09]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:10:09]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/findRoleFunctionInfo?rid=2
[DEBUG] [2013-10-09 09:10:09]  [play.Logger] -get响应数据:：{"data":[{"id":1,"name":"菜单根节点","fpid":0},{"id":2,"name":"策略超市","fpid":1},{"id":3,"name":"策略浏览","fpid":2},{"id":4,"name":"策略订阅及评价","fpid":2},{"id":5,"name":"我的收藏，(取消) ","fpid":2},{"id":6,"name":"策略编写","fpid":2},{"id":7,"name":"策略上传","fpid":2},{"id":8,"name":"信号查看","fpid":2},{"id":9,"name":"股票池","fpid":1},{"id":10,"name":"我的收藏和评价","fpid":9},{"id":11,"name":"组合浏览","fpid":9},{"id":12,"name":"行情报价","fpid":1},{"id":13,"name":"指数","fpid":12},{"id":14,"name":"沪深股票","fpid":12},{"id":15,"name":"债券","fpid":12},{"id":16,"name":"基金","fpid":12},{"id":17,"name":"期货","fpid":12},{"id":18,"name":"外汇","fpid":12},{"id":19,"name":"f10","fpid":12},{"id":20,"name":"用户管理","fpid":1},{"id":21,"name":"用户权限管理","fpid":20},{"id":22,"name":"角色管理","fpid":20},{"id":23,"name":"策略管理","fpid":1},{"id":24,"name":"配置管理","fpid":1},{"id":25,"name":"操作日志","fpid":1}],"status":0}
[DEBUG] [2013-10-09 09:10:09]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/fetchFunctionInfo
[DEBUG] [2013-10-09 09:10:09]  [play.Logger] -get响应数据:：{"data":[{"text":"菜单根节点","pid":0,"id":1},{"text":"策略超市","pid":1,"id":2},{"text":"策略浏览","pid":2,"id":3},{"text":"策略订阅及评价","pid":2,"id":4},{"text":"我的收藏，(取消) ","pid":2,"id":5},{"text":"策略编写","pid":2,"id":6},{"text":"策略上传","pid":2,"id":7},{"text":"信号查看","pid":2,"id":8},{"text":"股票池","pid":1,"id":9},{"text":"我的收藏和评价","pid":9,"id":10},{"text":"组合浏览","pid":9,"id":11},{"text":"行情报价","pid":1,"id":12},{"text":"指数","pid":12,"id":13},{"text":"沪深股票","pid":12,"id":14},{"text":"债券","pid":12,"id":15},{"text":"基金","pid":12,"id":16},{"text":"期货","pid":12,"id":17},{"text":"外汇","pid":12,"id":18},{"text":"f10","pid":12,"id":19},{"text":"用户管理","pid":1,"id":20},{"text":"用户权限管理","pid":20,"id":21},{"text":"角色管理","pid":20,"id":22},{"text":"策略管理","pid":1,"id":23},{"text":"配置管理","pid":1,"id":24},{"text":"操作日志","pid":1,"id":25},{"text":"管理所有策略","pid":23,"id":26},{"text":"管理个人策略","pid":23,"id":27}],"status":0}
[DEBUG] [2013-10-09 09:10:09]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/findAllRole
[DEBUG] [2013-10-09 09:10:09]  [play.Logger] -get响应数据:：{"data":[{"id":3,"name":"大赛用户"},{"id":2,"name":"所有权限"},{"id":1,"name":"系统管理员"}],"status":0}
[DEBUG] [2013-10-09 09:10:09]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/fetchRoleBasicInfo?id=2
[DEBUG] [2013-10-09 09:10:09]  [play.Logger] -get响应数据:：{"data":{"id":2,"name":"所有权限","desp":""},"status":0}
[ INFO] [2013-10-09 09:10:15]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:10:15]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:10:15]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/findRoleFunctionInfo?rid=3
[DEBUG] [2013-10-09 09:10:15]  [play.Logger] -get响应数据:：{"data":[{"id":2,"name":"策略超市","fpid":1},{"id":3,"name":"策略浏览","fpid":2},{"id":4,"name":"策略订阅及评价","fpid":2},{"id":5,"name":"我的收藏，(取消) ","fpid":2},{"id":6,"name":"策略编写","fpid":2},{"id":7,"name":"策略上传","fpid":2},{"id":8,"name":"信号查看","fpid":2},{"id":9,"name":"股票池","fpid":1},{"id":10,"name":"我的收藏和评价","fpid":9},{"id":11,"name":"组合浏览","fpid":9}],"status":0}
[DEBUG] [2013-10-09 09:10:15]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/fetchFunctionInfo
[DEBUG] [2013-10-09 09:10:15]  [play.Logger] -get响应数据:：{"data":[{"text":"菜单根节点","pid":0,"id":1},{"text":"策略超市","pid":1,"id":2},{"text":"策略浏览","pid":2,"id":3},{"text":"策略订阅及评价","pid":2,"id":4},{"text":"我的收藏，(取消) ","pid":2,"id":5},{"text":"策略编写","pid":2,"id":6},{"text":"策略上传","pid":2,"id":7},{"text":"信号查看","pid":2,"id":8},{"text":"股票池","pid":1,"id":9},{"text":"我的收藏和评价","pid":9,"id":10},{"text":"组合浏览","pid":9,"id":11},{"text":"行情报价","pid":1,"id":12},{"text":"指数","pid":12,"id":13},{"text":"沪深股票","pid":12,"id":14},{"text":"债券","pid":12,"id":15},{"text":"基金","pid":12,"id":16},{"text":"期货","pid":12,"id":17},{"text":"外汇","pid":12,"id":18},{"text":"f10","pid":12,"id":19},{"text":"用户管理","pid":1,"id":20},{"text":"用户权限管理","pid":20,"id":21},{"text":"角色管理","pid":20,"id":22},{"text":"策略管理","pid":1,"id":23},{"text":"配置管理","pid":1,"id":24},{"text":"操作日志","pid":1,"id":25},{"text":"管理所有策略","pid":23,"id":26},{"text":"管理个人策略","pid":23,"id":27}],"status":0}
[DEBUG] [2013-10-09 09:10:15]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/findAllRole
[DEBUG] [2013-10-09 09:10:15]  [play.Logger] -get响应数据:：{"data":[{"id":3,"name":"大赛用户"},{"id":2,"name":"所有权限"},{"id":1,"name":"系统管理员"}],"status":0}
[DEBUG] [2013-10-09 09:10:15]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/fetchRoleBasicInfo?id=3
[DEBUG] [2013-10-09 09:10:15]  [play.Logger] -get响应数据:：{"data":{"id":3,"name":"大赛用户"},"status":0}
[ INFO] [2013-10-09 09:10:27]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:10:27]  [play.Logger] -hit 角色-->权限
[ WARN] [2013-10-09 09:10:27]  [play.Logger] -删除角色权限缓存:3
[DEBUG] [2013-10-09 09:10:27]  [play.Logger] -post with body 请求url：http://localhost:9100/RoleInfoCt/addFunctionInfoByRoleId,请求数据:
{
  "id": 3,
  "functions": [
    {
      "pid": 0,
      "id": 2
    },
    {
      "pid": 0,
      "id": 3
    },
    {
      "pid": 0,
      "id": 4
    },
    {
      "pid": 0,
      "id": 5
    },
    {
      "pid": 0,
      "id": 6
    },
    {
      "pid": 0,
      "id": 7
    },
    {
      "pid": 0,
      "id": 8
    },
    {
      "pid": 0,
      "id": 9
    },
    {
      "pid": 0,
      "id": 10
    },
    {
      "pid": 0,
      "id": 11
    }
  ]
}
[DEBUG] [2013-10-09 09:10:27]  [play.Logger] -post with body 响应数据:：{"data":true,"status":0}
[ INFO] [2013-10-09 09:10:34]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:10:34]  [play.Logger] -hit 角色-->权限
[ WARN] [2013-10-09 09:10:34]  [play.Logger] -删除角色权限缓存:3
[DEBUG] [2013-10-09 09:10:34]  [play.Logger] -post with body 请求url：http://localhost:9100/RoleInfoCt/addFunctionInfoByRoleId,请求数据:
{
  "id": 3,
  "functions": [
    {
      "pid": 0,
      "id": 2
    },
    {
      "pid": 0,
      "id": 3
    },
    {
      "pid": 0,
      "id": 4
    },
    {
      "pid": 0,
      "id": 5
    },
    {
      "pid": 0,
      "id": 6
    },
    {
      "pid": 0,
      "id": 7
    },
    {
      "pid": 0,
      "id": 8
    },
    {
      "pid": 0,
      "id": 9
    },
    {
      "pid": 0,
      "id": 10
    },
    {
      "pid": 0,
      "id": 11
    }
  ]
}
[DEBUG] [2013-10-09 09:10:34]  [play.Logger] -post with body 响应数据:：{"data":true,"status":0}
[ INFO] [2013-10-09 09:11:28]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:11:28]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:11:28]  [play.Logger] -post with body 请求url：http://localhost:9100/UserInfoCt/activateUsersList?pageNo=0,请求数据:
{"saleId":0,"orderFlag":0,"status":0,"flag":1}
[DEBUG] [2013-10-09 09:11:28]  [play.Logger] -post with body 响应数据:：{"data":[{"id":"895","account":"panzhiwei","name":"pzw","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2},{"id":"897","account":"liuhj12","name":"liuhj","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2},{"id":"898","account":"admin111","name":"tttttt","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2},{"id":"899","account":"ggggg","name":"gg","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2},{"id":"900","account":"tttttt","name":"qq","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2}],"status":0,"rowTotal":5,"pageSize":20,"pageNo":1}
[DEBUG] [2013-10-09 09:11:28]  [play.Logger] -get请求url：http://localhost:9100/UserInfoCt/findAllDepartment
[DEBUG] [2013-10-09 09:11:28]  [play.Logger] -get响应数据:：{"data":[{"name":"营业部","id":1}],"status":0}
[DEBUG] [2013-10-09 09:11:28]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/findAllRole
[DEBUG] [2013-10-09 09:11:28]  [play.Logger] -get响应数据:：{"data":[{"id":3,"name":"大赛用户"},{"id":2,"name":"所有权限"},{"id":1,"name":"系统管理员"}],"status":0}
[DEBUG] [2013-10-09 09:11:28]  [play.Logger] -get请求url：http://localhost:9100/sysConfigCt/fetchValue?key=user.excel.template.dir
[DEBUG] [2013-10-09 09:11:28]  [play.Logger] -get响应数据:：{"data":"public/attachment/template.xls","status":0}
[ INFO] [2013-10-09 09:13:49]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:13:49]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:13:49]  [play.Logger] -post with body 请求url：http://localhost:9100/strategyCt/fetchUpStrategyList?pageNo=0&uid=1,请求数据:
{
  "orderFlag": 0,
  "flag": 1,
  "tradeType": 0,
  "tradeVariety": 0,
  "strategyLanguage": 0,
  "status": 0,
  "serviceParam": 3
}
[DEBUG] [2013-10-09 09:13:49]  [play.Logger] -post with body 响应数据:：{"data":[{"status":4,"sname":"QIATest02","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.3678584,"sharpeIndex":-31.03235,"tradeCount":0,"collectCount":1,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-09","upTime":"2013-04-09","profitRatio":0.055555556,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":12},{"status":4,"sname":"qicoreTets001","provider":"GTA","tradeVariety":2,"stype":3,"yieldOfYear":2.8361,"sharpeIndex":1.4868,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-09","upTime":"2013-04-09","starLevel":5.0,"discussCount":1,"enginetypeId":1,"id":13},{"status":4,"sname":"QICoreTest003","provider":"GTA","tradeVariety":2,"stype":3,"yieldOfYear":23.0,"sharpeIndex":3.0,"tradeCount":0,"collectCount":2,"subscriber":1,"endDate":"2014-06-24","allSubscriber":1,"uploadTime":"2013-04-09","upTime":"2013-04-09","profitRatio":32.0,"starLevel":4.75,"discussCount":4,"enginetypeId":1,"id":15},{"status":4,"sname":"QIATest03","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.3678584,"sharpeIndex":-31.03235,"tradeCount":0,"collectCount":1,"subscriber":0,"endDate":"2013-05-10","allSubscriber":1,"uploadTime":"2013-04-09","upTime":"2013-04-09","profitRatio":0.055555556,"starLevel":3.0,"discussCount":1,"enginetypeId":2,"id":16},{"status":4,"sname":"QICoreTest005","provider":"GTA","tradeVariety":2,"stype":3,"yieldOfYear":-1.6871,"sharpeIndex":-2.0501,"tradeCount":0,"collectCount":1,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-10","upTime":"2013-04-10","starLevel":4.0,"discussCount":1,"enginetypeId":1,"id":19},{"status":4,"sname":"factortest05","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.020316865,"sharpeIndex":0.40349543,"tradeCount":0,"collectCount":1,"subscriber":1,"endDate":"2023-05-24","allSubscriber":1,"uploadTime":"2013-04-12","upTime":"2013-04-12","profitRatio":0.34210527,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":26},{"status":4,"sname":"QIA_TEST","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.3892407,"sharpeIndex":-32.68348,"tradeCount":0,"collectCount":0,"subscriber":0,"endDate":"2013-05-23","allSubscriber":1,"uploadTime":"2013-04-16","upTime":"2013-04-16","profitRatio":0.05,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":28},{"status":4,"sname":"65465","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.5493317,"sharpeIndex":-34.680546,"tradeCount":0,"collectCount":0,"subscriber":1,"endDate":"2014-05-24","allSubscriber":4,"uploadTime":"2013-04-23","upTime":"2013-04-23","profitRatio":0.048780486,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":44},{"status":4,"sname":"300天","provider":"管理员","tradeVariety":1,"stype":2,"yieldOfYear":-6.25295,"sharpeIndex":-58.489117,"tradeCount":0,"collectCount":1,"subscriber":1,"endDate":"2016-08-24","allSubscriber":1,"uploadTime":"2013-04-23","upTime":"2013-04-23","profitRatio":0.01,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":55},{"status":4,"sname":"1200天","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.09956,"sharpeIndex":-113.179375,"tradeCount":0,"collectCount":1,"subscriber":0,"endDate":"2013-09-24","allSubscriber":1,"uploadTime":"2013-04-23","upTime":"2013-04-24","profitRatio":0.0025157232,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":56},{"status":4,"sname":"1年","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.215992,"sharpeIndex":-64.14344,"tradeCount":0,"collectCount":0,"subscriber":0,"endDate":"2013-06-03","allSubscriber":1,"uploadTime":"2013-04-24","upTime":"2013-04-24","profitRatio":0.008196721,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":62},{"status":4,"sname":"Test1013","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":6.652669,"sharpeIndex":0.21708566,"tradeCount":0,"collectCount":1,"subscriber":1,"endDate":"2014-02-01","allSubscriber":1,"uploadTime":"2013-05-24","upTime":"2013-05-24","profitRatio":0.44827586,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":96},{"status":4,"sname":"a400","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-360.93396,"sharpeIndex":-2133.1646,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-29","upTime":"2013-09-26","profitRatio":0.0,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":104}],"status":0,"rowTotal":13,"pageSize":20,"pageNo":1}
[ INFO] [2013-10-09 09:14:00]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:14:00]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:14:00]  [play.Logger] -post with body 请求url：http://localhost:9100/strategyCt/fetchWaitList?pageNo=0&uid=1,请求数据:
{"orderFlag":0,"flag":2,"tradeType":0,"tradeVariety":0,"strategyLanguage":0,"status":0,"serviceParam":3}
[DEBUG] [2013-10-09 09:14:00]  [play.Logger] -post with body 响应数据:：{"data":[{"status":3,"sname":"QIATest101","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-26","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":74},{"status":6,"sname":"ffsdffdsffsdfsdf","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.560467,"sharpeIndex":-65.94762,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-28","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":77},{"status":6,"sname":"AUTOTEST001","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.560467,"sharpeIndex":-65.94762,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-07","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":78},{"status":8,"sname":"Test1005","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":89},{"status":2,"sname":"Test1006","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":90},{"status":8,"sname":"Test1007","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":91},{"status":8,"sname":"Test1008","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":92},{"status":8,"sname":"Test1009","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":93},{"status":8,"sname":"Test666","provider":"管理员","tradeVariety":1,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-25","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":97},{"status":8,"sname":"tertert","provider":"管理员","tradeVariety":1,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-25","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":99},{"status":2,"sname":"aaaaaa","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-2.5976473E-4,"sharpeIndex":-2.4903119,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-28","profitRatio":0.41666666,"discussCount":0,"enginetypeId":2,"id":100},{"status":6,"sname":"a100","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-360.7819,"sharpeIndex":-2073.645,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-29","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":101},{"status":2,"sname":"NEWTEST01","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-23","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":105},{"status":8,"sname":"NEWTEST02","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-23","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":106},{"status":6,"sname":"NEWTEST03","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-23","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":107},{"status":6,"sname":"NEWTEST004","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-24","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":108},{"status":6,"sname":"NEWTEST04","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-24","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":109},{"status":1,"sname":"20130724","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-24","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":110},{"status":8,"sname":"NEWTest05","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-30","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":111},{"status":8,"sname":"NEWTEST06","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-30","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":112}],"status":0,"rowTotal":30,"pageSize":20,"pageNo":1}
